sku,attribute_set_code,product_type,categories,product_websites,name,product_online,price,special_price,special_price_from_date,special_price_to_date,description,short_description,url_key,meta_title,meta_keywords,meta_description,base_image,small_image,thumbnail_image,swatch_image,additional_images,additional_attributes,visibility,qty,total_qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,qty_2,qty_8
467575,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Mars M&M's Variety Pack 18 Units,1,3333.85,,,,"You won't be able to resist the colorful chocolate goodness of this box of assorted M&M's. Enjoy the delicious milk chocolate balls, the crunch of the chocolate with peanuts M&M's, and the creamy peanut butter chocolates. These packs are perfect for sharing with your friends and family at the movies, a party, or at the office.",Candy| Chocolate | Gum,Mars M&M's Variety Pack 18 Units-467575,Mars M&M's Variety Pack 18 Units,Mars M&M's Variety Pack 18 Units,Mars M&M's Variety Pack 18 Units,W467575_1.jpg,W467575_1.jpg,W467575_1.jpg,W467575_1.jpg,"W467575_1.jpg,W467575_2.jpg,W467575_3.jpg,W467575_4.jpg,W467575_5.jpg","cost=2899.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
168191,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Hershey's Kisses Chocolate Candies 1.58 kg / 56 oz,1,3506.35,,,,"Unwrap sweet moments with classic HERSHEY'S candies. Their iconic shape, festive wrappers, and classic HERSHEY'S KISSES milk chocolate flavor make them perfect for sharing, savoring, and gifting. Include them in your favorite recipes, on your everyday candy plate, and at your next party or family gathering.",Candy| Chocolate | Gum,Hershey's Kisses Chocolate Candies 1.58 kg / 56 oz-168191,Hershey's Kisses Chocolate Candies 1.58 kg / 56 oz,Hershey's Kisses Chocolate Candies 1.58 kg / 56 oz,Hershey's Kisses Chocolate Candies 1.58 kg / 56 oz,W168191_1.jpg,W168191_1.jpg,W168191_1.jpg,W168191_1.jpg,"W168191_1.jpg,W168191_2.jpg,W168191_3.jpg,W168191_4.jpg,W168191_5.jpg,W168191_6.jpg","cost=3049.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
172784,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub","Hershey's Assorted Mini Chocolates HERSHEY'S, KRACKEL and MR. GOODBAR 1.58 kg / 56 oz",1,3598.35,,,,"There’s something for everyone in this bag of HERSHEY'S Miniatures Assortment! Find all your favorite miniature versions: HERSHEY'S Milk Chocolate Bars, HERSHEY'S SPECIAL DARK Mildly Sweet Chocolate Bars, KRACKEL Chocolate Bars, and MR. GOODBAR Chocolate Candy with Peanuts. Perfect for sharing.",Candy| Chocolate | Gum,"Hershey's Assorted Mini Chocolates HERSHEY'S, KRACKEL and MR. GOODBAR 1.58 kg / 56 oz-172784","Hershey's Assorted Mini Chocolates HERSHEY'S, KRACKEL and MR. GOODBAR 1.58 kg / 56 oz","Hershey's Assorted Mini Chocolates HERSHEY'S, KRACKEL and MR. GOODBAR 1.58 kg / 56 oz","Hershey's Assorted Mini Chocolates HERSHEY'S, KRACKEL and MR. GOODBAR 1.58 kg / 56 oz",W172784_1.jpg,W172784_1.jpg,W172784_1.jpg,W172784_1.jpg,"W172784_1.jpg,W172784_2.jpg,W172784_3.jpg,W172784_4.jpg,W172784_5.jpg","cost=3129.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
229735,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Jolly Rancher Assorted Candies 2.26 kg / 80 oz,1,3540.85,,,,"Keep on sucking with delicious Jolly Rancher Hard Candy in green apple, cherry, watermelon, grape, and blue raspberry flavors. Nothing beats these originals. This variety pack is perfect to share with family and friends at parties and event.",Candy| Chocolate | Gum,Jolly Rancher Assorted Candies 2.26 kg / 80 oz-229735,Jolly Rancher Assorted Candies 2.26 kg / 80 oz,Jolly Rancher Assorted Candies 2.26 kg / 80 oz,Jolly Rancher Assorted Candies 2.26 kg / 80 oz,W229735_1.jpg,W229735_1.jpg,W229735_1.jpg,W229735_1.jpg,"W229735_1.jpg,W229735_2.jpg,W229735_3.jpg,W229735_4.jpg,W229735_5.jpg","cost=3079.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
335514,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Vidal Sour Belts Rainbow Fruit Flavour Candy 80 Units / 11 g / 0.38 oz,1,1700.85,,,,Vidal Sour Belts Rainbow Fruit Flavour Candy is the perfect solution for your sweet cravings. Chewy and soft sour strips with a wide variety of fruit flavors. Ideal when you are looking for an explosion of flavors on your palate they will satisfy your cravings without adding excess calories.,Candy| Chocolate | Gum,Vidal Sour Belts Rainbow Fruit Flavour Candy 80 Units / 11 g / 0.38 oz-335514,Vidal Sour Belts Rainbow Fruit Flavour Candy 80 Units / 11 g / 0.38 oz,Vidal Sour Belts Rainbow Fruit Flavour Candy 80 Units / 11 g / 0.38 oz,Vidal Sour Belts Rainbow Fruit Flavour Candy 80 Units / 11 g / 0.38 oz,W335514_1.jpg,W335514_1.jpg,W335514_1.jpg,W335514_1.jpg,"W335514_1.jpg,W335514_2.jpg,W335514_3.jpg,W335514_4.jpg,W335514_5.jpg","cost=1479.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
391156,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Hubba Bubba Bubble Gum Tape Original 6 Units,1,1493.85,,,,"Have fun with Hubba Bubba gum, and blow the biggest bubbles you can. The perfect gum for challenging friends and family to bubble-blowing contests. Enjoy 1.8 m (6 ft) of a long, sweet, and delicious original flavor.",Candy| Chocolate | Gum,Hubba Bubba Bubble Gum Tape Original 6 Units-391156,Hubba Bubba Bubble Gum Tape Original 6 Units,Hubba Bubba Bubble Gum Tape Original 6 Units,Hubba Bubba Bubble Gum Tape Original 6 Units,W391156_1.jpg,W391156_1.jpg,W391156_1.jpg,W391156_1.jpg,"W391156_1.jpg,W391156_2.jpg,W391156_3.jpg,W391156_4.jpg,W391156_5.jpg,W391156_6.jpg","cost=1299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
452,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Air Heads Sweet Candies with Assorted Fruit Flavors 90 Units / 15.6 g / 0.55 oz,1,2356.35,,,,"Indulge in the sweet and playful taste of the original Air Heads candies! This large pack of 90 units is filled with various fruity flavors. Try them all, share them with your family and friends, and discover the delicious original taste of Air Heads!",Candy| Chocolate | Gum,Air Heads Sweet Candies with Assorted Fruit Flavors 90 Units / 15.6 g / 0.55 oz-452,Air Heads Sweet Candies with Assorted Fruit Flavors 90 Units / 15.6 g / 0.55 oz,Air Heads Sweet Candies with Assorted Fruit Flavors 90 Units / 15.6 g / 0.55 oz,Air Heads Sweet Candies with Assorted Fruit Flavors 90 Units / 15.6 g / 0.55 oz,W452_1.jpg,W452_1.jpg,W452_1.jpg,W452_1.jpg,"W452_1.jpg,W452_2.jpg,W452_3.jpg,W452_4.jpg,W452_5.jpg","cost=2049.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
187890,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Push Pop Assorted Pops 24 Units / 14 g / 0.5 oz,1,3023.35,,,,Push Pop is the original simple lollipop that lets you push the amount of delicious hard candy to your liking. Each one comes in a rugged plastic case that has a cap with a clip so you can easily bring it with you anywhere. Eat some now and save the rest for later - wherever you go!,Candy| Chocolate | Gum,Push Pop Assorted Pops 24 Units / 14 g / 0.5 oz-187890,Push Pop Assorted Pops 24 Units / 14 g / 0.5 oz,Push Pop Assorted Pops 24 Units / 14 g / 0.5 oz,Push Pop Assorted Pops 24 Units / 14 g / 0.5 oz,W187890_1.jpg,W187890_1.jpg,W187890_1.jpg,W187890_1.jpg,"W187890_1.jpg,W187890_2.jpg,W187890_3.jpg,W187890_4.jpg,W187890_5.jpg,W187890_6.jpg","cost=2629.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
128,Default,simple,Default Category/Shop by Category/Cookies| Desserts| and Ice Cream,"base,mailpacshopclub",Nonni's Almond Biscotti Cookies 24 Units / 31 g / 1 oz,1,1838.85,,,,"Taste the sweet biscotti cookies filled with almonds and walnuts, with a touch of aniseed. This classic creation is rich in the Tuscan tradition and is an excellent complement to a cup of coffee, espresso, milk, or wine.",Cookies| Desserts| and Ice Cream,Nonni's Almond Biscotti Cookies 24 Units / 31 g / 1 oz-128,Nonni's Almond Biscotti Cookies 24 Units / 31 g / 1 oz,Nonni's Almond Biscotti Cookies 24 Units / 31 g / 1 oz,Nonni's Almond Biscotti Cookies 24 Units / 31 g / 1 oz,W128_1.jpg,W128_1.jpg,W128_1.jpg,W128_1.jpg,"W128_1.jpg,W128_2.jpg,W128_3.jpg","cost=1599.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
140778,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Ring Pop Assorted Lollipops 40 Units / 14 g / 0.5 oz,1,3103.85,,,,"Enjoy the iconic wearable lollipop ring with an enormous eye-catching candy gem that tastes as good as it looks. Great for kids, birthday parties, party favors, Weddings, engagements, bachelorette parties, bridal showers, baby showers, graduations, and other celebrations. This pack contains 5 mouthwatering flavors.",Candy| Chocolate | Gum,Ring Pop Assorted Lollipops 40 Units / 14 g / 0.5 oz-140778,Ring Pop Assorted Lollipops 40 Units / 14 g / 0.5 oz,Ring Pop Assorted Lollipops 40 Units / 14 g / 0.5 oz,Ring Pop Assorted Lollipops 40 Units / 14 g / 0.5 oz,W140778_1.jpg,W140778_1.jpg,W140778_1.jpg,W140778_1.jpg,"W140778_1.jpg,W140778_2.jpg,W140778_3.jpg,W140778_4.jpg,W140778_5.jpg","cost=2699.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
408892,Default,simple,Default Category/Shop by Category/Cookies| Desserts| and Ice Cream,"base,mailpacshopclub",Butterkist Sandwich Cookies 18 Units / 55 g,1,907.35,,,,Butterkist Sandwich Cookies 18 units / 55 g,Cookies| Desserts| and Ice Cream,Butterkist Sandwich Cookies 18 Units / 55 g-408892,Butterkist Sandwich Cookies 18 Units / 55 g,Butterkist Sandwich Cookies 18 Units / 55 g,Butterkist Sandwich Cookies 18 Units / 55 g,W408892_1.jpg,W408892_1.jpg,W408892_1.jpg,W408892_1.jpg,"W408892_1.jpg,W408892_2.jpg","cost=789.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
79338,Default,simple,Default Category/Shop by Category/Candy| Chocolate | Gum,"base,mailpacshopclub",Selection Semi-sweet Chocolate Chips 2.04 kg / 72 oz,1,2494.35,,,,"Our Member's Selection chocolate chips made with 100% real semi-sweet chocolate are perfect for cooking or baking delicious recipes like cakes, bread, or cookies; You can also use them as topping on desserts or ice cream.",Candy| Chocolate | Gum,Selection Semi-sweet Chocolate Chips 2.04 kg / 72 oz-79338,Selection Semi-sweet Chocolate Chips 2.04 kg / 72 oz,Selection Semi-sweet Chocolate Chips 2.04 kg / 72 oz,Selection Semi-sweet Chocolate Chips 2.04 kg / 72 oz,W79338_1.jpg,W79338_1.jpg,W79338_1.jpg,W79338_1.jpg,"W79338_1.jpg,W79338_2.jpg,W79338_3.jpg,W79338_4.jpg,W79338_5.jpg","cost=2169.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
292700,Default,simple,Default Category/Shop by Category/Deli Meats,"base,mailpacshopclub",Gwaltney Turkey Sausage 1.36 kg / 48 oz,1,1700.85,,,,"Imported product | 24 units, delicious turkey sausages to prepare delicious recipes, full of pure flavour. Turkey sausage is a great alternative to traditional pork sausage. It is low in fat, high in protein and full of delicious flavour that can be used in a variety of recipes. Cook sausages on the grill or in the oven for perfect browning and delicious flavor. You can use them in sandwiches, salads, stews and even pasta dishes. Net weight: 1.36 kg.",Deli Meats,Gwaltney Turkey Sausage 1.36 kg / 48 oz-292700,Gwaltney Turkey Sausage 1.36 kg / 48 oz,Gwaltney Turkey Sausage 1.36 kg / 48 oz,Gwaltney Turkey Sausage 1.36 kg / 48 oz,W292700_1.jpg,W292700_1.jpg,W292700_1.jpg,W292700_1.jpg,"W292700_1.jpg,W292700_2.jpg,W292700_3.jpg,W292700_4.jpg,W292700_5.jpg","cost=1479.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
600468,Default,simple,Default Category/Shop by Category/Cookies| Desserts| and Ice Cream,"base,mailpacshopclub",The Cheesecake Factory Original Cheesecake 964 g / 2.1 lb,1,3103.85,,,,Imported product | A smaller version of the legendary cheesecake served in our restaurants. Our famous creamy cheesecake with a graham cracker crust. The Cheesecake Factory at Home Original Cheesecake. The famous creamy cheesecake with a graham cracker crust. Enjoy with the whole family.,Cookies| Desserts| and Ice Cream,The Cheesecake Factory Original Cheesecake 964 g / 2.1 lb-600468,The Cheesecake Factory Original Cheesecake 964 g / 2.1 lb,The Cheesecake Factory Original Cheesecake 964 g / 2.1 lb,The Cheesecake Factory Original Cheesecake 964 g / 2.1 lb,W600468_1.jpg,W600468_1.jpg,W600468_1.jpg,W600468_1.jpg,"W600468_1.jpg,W600468_2.jpg,W600468_3.jpg,W600468_4.jpg","cost=2699.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
247716,Default,simple,Default Category/Shop by Category/Deli Meats,"base,mailpacshopclub",Gwaltney Chicken Hot Dogs 1.36 kg / 48 oz,1,2252.85,,,,"Imported product | Take home 24 units of delicious chicken sausages with 40% less fat than a traditional chicken sausage. Thanks to their soft and juicy texture you can cook them in the oven, pan or boiled, they are perfect for any occasion. It is ideal for preparing salads, accompanying any type of rice, potatoes or even tacos with meat. Net weight: 1.3 kg.",Deli Meats,Gwaltney Chicken Hot Dogs 1.36 kg / 48 oz-247716,Gwaltney Chicken Hot Dogs 1.36 kg / 48 oz,Gwaltney Chicken Hot Dogs 1.36 kg / 48 oz,Gwaltney Chicken Hot Dogs 1.36 kg / 48 oz,W247716_1.jpg,W247716_1.jpg,W247716_1.jpg,W247716_1.jpg,"W247716_1.jpg,W247716_2.jpg,W247716_3.jpg,W247716_4.jpg,W247716_5.jpg","cost=1959.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
335011,Default,simple,Default Category/Shop by Category/Cookies| Desserts| and Ice Cream,"base,mailpacshopclub",Blue Ribbon Neapolitan Ice Cream 3.78 L / 128 oz,1,1988.35,,,,"Imported product : Neapolitan ice cream is a delicious combination of three classic flavors: vanilla, chocolate and strawberry. Originally from Italy, this traditional dessert is known for its multicolored appearance that makes it visually appealing. Made with milk and cream, this refreshing ice cream is perfect for summer days and pairs well with a variety of fruits and other ingredients.",Cookies| Desserts| and Ice Cream,Blue Ribbon Neapolitan Ice Cream 3.78 L / 128 oz-335011,Blue Ribbon Neapolitan Ice Cream 3.78 L / 128 oz,Blue Ribbon Neapolitan Ice Cream 3.78 L / 128 oz,Blue Ribbon Neapolitan Ice Cream 3.78 L / 128 oz,W335011_1.jpg,W335011_1.jpg,W335011_1.jpg,W335011_1.jpg,"W335011_1.jpg,W335011_2.jpg,W335011_3.jpg,W335011_4.jpg","cost=1729.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
98935,Default,simple,Default Category/Shop by Category/Deli Meats,"base,mailpacshopclub",Selection Premium Smoked Turkey Breast 2 Units / 340 g / 12 oz,1,1597.35,,,,"Imported product, premium quality turkey breast, walnut smoked and sliced, fully cooked and ready to eat. Perfect for salads, sandwiches, and other delicious dishes. Surprise your loved ones with incredible and delicious recipes. Accompany the turkey breast with mustard or blueberry sauces to enhance its flavor. Net weight: 680 g.",Deli Meats,Selection Premium Smoked Turkey Breast 2 Units / 340 g / 12 oz-98935,Selection Premium Smoked Turkey Breast 2 Units / 340 g / 12 oz,Selection Premium Smoked Turkey Breast 2 Units / 340 g / 12 oz,Selection Premium Smoked Turkey Breast 2 Units / 340 g / 12 oz,W98935_1.jpg,W98935_1.jpg,W98935_1.jpg,W98935_1.jpg,"W98935_1.jpg,W98935_2.jpg,W98935_3.jpg,W98935_4.jpg,W98935_5.jpg","cost=1389.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
430008,Default,simple,Default Category/Shop by Category/Cookies| Desserts| and Ice Cream,"base,mailpacshopclub",Butterkist   Assorted  Cookies   12 Units / 50 g,1,723.35,,,,"Coconut cookies.        
Festival cookies.        
Butter cookies.          
No trans fat.             
Artificially flavoured.",Cookies| Desserts| and Ice Cream,Butterkist   Assorted  Cookies   12 Units / 50 g-430008,Butterkist   Assorted  Cookies   12 Units / 50 g,Butterkist   Assorted  Cookies   12 Units / 50 g,Butterkist   Assorted  Cookies   12 Units / 50 g,W430008_1.jpg,W430008_1.jpg,W430008_1.jpg,W430008_1.jpg,"W430008_1.jpg,W430008_2.jpg","cost=629.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
268833,Default,simple,Default Category/Shop by Category/Deli Meats,"base,mailpacshopclub",C'Bean Passion Streaky Bacon 1 kg / 2.2 lb,1,2011.35,,,,"Local product | Bacon is a product derived from pork, known for its salty, smoky and characteristic flavor, as well as for its crispy texture once cooked. You can cook bacon in a skillet over medium heat until crispy and golden brown. Serve with salads, sandwiches, eggs or wraps.",Deli Meats,C'Bean Passion Streaky Bacon 1 kg / 2.2 lb-268833,C'Bean Passion Streaky Bacon 1 kg / 2.2 lb,C'Bean Passion Streaky Bacon 1 kg / 2.2 lb,C'Bean Passion Streaky Bacon 1 kg / 2.2 lb,W268833_1.jpg,W268833_1.jpg,W268833_1.jpg,W268833_1.jpg,"W268833_1.jpg,W268833_2.jpg,W268833_3.jpg,W268833_4.jpg","cost=1749.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
392152,Default,simple,Default Category/Shop by Category/Deli Meats,"base,mailpacshopclub",Nathan's Skinless Beef Franks 794 g / 32 oz,1,3448.85,,,,"Imported product | Discover these delicious beef sausages, skinless, family size, in its presentation of 14 units made with 100% beef. Prepare tasty dishes with sausages full of pure flavor, always giving your family the best in every bite. No filler by-products, no artificial flavors or colorings, no gluten and no corn syrup. Prepare them roasted, grilled, baked or served with a homemade sauce.",Deli Meats,Nathan's Skinless Beef Franks 794 g / 32 oz-392152,Nathan's Skinless Beef Franks 794 g / 32 oz,Nathan's Skinless Beef Franks 794 g / 32 oz,Nathan's Skinless Beef Franks 794 g / 32 oz,W392152_1.jpg,W392152_1.jpg,W392152_1.jpg,W392152_1.jpg,"W392152_1.jpg,W392152_2.jpg,W392152_3.jpg,W392152_4.jpg","cost=2999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
